GeneSymbol	B.cells.naive	B.cells.memory	Plasma.cells	T.cells.CD8	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	NK.cells.resting	NK.cells.activated	Monocytes	Macrophages.M0	Macrophages.M1	Macrophages.M2	Dendritic.cells.resting	Dendritic.cells.activated	Mast.cells.resting	Mast.cells.activated	Eosinophils	Neutrophils
AIM2	0	13156.1111117773	0	0	0	3998.37787478634	8023.65576145607	0	0	0	0	0	0	4485.79666582773	3552.99704407164	0	0	0	0	21801.9956640061	0	39275.9818259661
ALOX15	0	0	0	0	0	1597.29317480518	0	0	0	0	1134.15042540672	1280.30849028914	764.506414720655	0	0	0	3299.05726098754	0	706.504550629278	0	0	0
ALOX5	1174.47429938887	4141.69082281121	0	880.299663562698	0	1835.57331399679	305.050450017129	0	3050.00246289541	0	0	0	5507.2477320746	620.234224392425	1669.50018252894	815.774578709898	0	0	0	2941.01884289101	0	150.785212459696
AMPD1	39.6951919222827	142.384277727688	214.220983219415	31.7394959962254	0	10.4588627790245	0	0	160.221416125055	289.5726146265	0	0	58.8747050361987	0	25.4687904027704	0	0	0	0	0	0	0
ANGPT4	12.7943151846255	0	0	0	0	17.7595119251261	0	0	0	15.9061683169955	0	0	0	10.4267724625936	0	6.00451735859513	149.07074880751	0	28.3901531131485	0	0	11.8012577563479
ANKRD55	279.815695916469	592.418847667283	0	0	0	113.195557533202	0	45.6967744359345	0	0	384.151859822988	0	0	28.7717947318146	182.001991765113	0	257.682165677892	0	0.0998021906226609	0	0	0
APOBEC3A	0	0	0	0	0	0	1121.36084080702	92.8471658239327	0	6164.86333601342	853.473488271688	0	64.1700871859127	0	530.242281304984	0	0	4630.7622299853	0	0	1163.02343895226	195.923980687194
APOBEC3G	0	0	0	1241.75814028787	0	1375.2440556472	6091.11272513354	0	0	411.746958567035	0	1345.73078572527	2703.13107480933	2873.82363964872	725.694845591525	0	0	0	602.453223888597	0	0	0
APOL3	1	1	1	4128.47788359754	1	1	1	1	1	1	1	1	1	1	8694.12933367702	1	1	1	1	1	1	1
APOL6	1	1	1	3731.18403983159	1	3911.71948830599	1	1	1	1	1	1	1	1	15895.6031947392	1	1	1	1	1	1	1
AQP9	1	1	1	1	1	1	1	1	1	1	1	1	1	611.560257535607	1	1	1	1	1	1	1	7018.15852998732
ARHGAP22	0	0	0	0	0	1523.03349235939	0	0	0	0	390.802854833526	274.979688641153	384.546027717571	448.160009503956	0	1033.30854664497	0	0	0	4234.57293287447	0	4130.4816553541
ARRB1	2.37595934441797	0	0	0	5587.93640373761	3758.45995889276	0	5223.76612366125	3620.59272690354	8895.63402530081	3546.48555470517	4320.44171285044	6057.3021290776	3276.52213793013	0	6102.59859980993	10641.8914809452	1654.91247629269	6160.48631480457	0	12683.6788381387	1925.35282799237
ASGR1	113.473128245255	0	0	0	1214.67766061556	64.2172939889265	0	0	0	0	0	1361.29288761284	320.646483153949	268.421335764203	0	278.150550457658	0	0	0	1217.40764084609	0	245.894213414637
ASGR2	248.879880298898	0	16.3468941407304	44.578102186542	0	39.5507464112957	0	0	78.8121587674833	0	0	857.169807708565	89.6261528770495	68.9670009738981	0	149.922540279973	0	0	0	0	0	0
ATHL1	2950.02357091295	9168.44370979484	0	273.0234868215	11823.8717111965	439.976019542106	1325.82531342241	4034.45690436187	0	0	12762.9353527809	9098.0341206199	2386.20313289553	1049.23106338336	0	4070.99884186157	0	0	0	0	0	0
ATP8B4	3.63964483388072	145.368573468523	0	47.7336051125217	0	209.454584644438	3.78284499987668	0	0	227.543097416024	0	0	448.145663478123	28.0911664468806	153.198533186631	118.880596993884	0	70.4640574609778	0	316.193552188364	0	47.4070063210109
ATXN8OS	0	6.69925790072204	2.82342892058973	0	0	0	0	0	0	1.79543411614668	4.80167518707702	3.99411945626995	0	0.797385277514433	0.208743602152051	2.25246392458134	0	0	2.86167741948197	0.080412839022737	6.38758786376451	0
AZU1	12.2623474407263	0	0	0	0	0	0	0	3.97024695760001	0	15.1931324792992	308.58866306628	279.802356137555	26.655539746741	0	24.6667777771733	114.745483562594	0	0	4.28317942294283	0	0
BACH2	657.489048985974	0	0	0	5570.01877797331	2140.60863113683	0	0	0	7.76938729267094	0	1826.64105831111	0	163.117628127293	0	0	0	10558.1113062912	1745.14496234678	0	0	0
BANK1	3249.51666992182	5588.8848885956	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BARX2	0	0	0	0	0	732.200399959565	0	0	0	1091.94240208144	0	0	0	722.990091644333	0	0	3825.00831695697	14526.8054371915	136.449509289283	0	0	2628.53074114133
BCL11B	505.508553163298	1119.89123328901	0	465.460949483424	0	699.311856710831	251.710115027141	0	9.40221749785248	0	0	1382.46702326561	0	48.41726131604	0	0	710.462598773478	12306.8477469199	352.500772647824	470.837115367803	0	6431.95218816733
BCL2A1	1	1	1	1	1	1	1	1	1	1	1	1	1	23538.1434723581	1	1	1	1	45923.4122330744	1	1	1
BCL7A	1288.32453629351	0	0	0	11710.793177252	3116.2956243882	0	4445.7179236167	0	0	5180.61903234831	0	0	1763.32141687346	0	2643.0545678029	1530.6732681582	12921.1735552074	5029.35916877867	221.548843097069	15909.3399989597	0
BEND5	1150.37364800767	0	0	0	7164.86890044138	1171.16264123655	0	1103.58571177938	0	214.354923401754	2109.13459301138	527.816543128215	0	439.54122521394	0	866.954536456791	0	2047.70867197908	4035.86943158486	0	1494.6489214017	0
BFSP1	261.388406322795	0	0	0	1808.83167632894	3983.87257574807	0	1152.85545631649	0	0	3423.08437083728	0	1259.10185283738	1321.3027611278	1435.34172116822	1362.90730044191	9260.53282157486	0	4023.15210879434	7943.97557137713	0	1057.72553749452
BHLHE41	1	1	1	1	1	1	1	1	1	1	1	1	1	12329.4867573383	1	1	1	1	25885.2877523648	1	1	1
BIRC3	5922.53134369466	5893.73087618309	0	549.837038757636	0	3634.4533279227	3555.89177959596	0	0	0	0	0	0	754.430987576503	2525.46898485662	0	0	0	0	6861.5347699844	0	18085.2759507119
BLK	2755.3269345634	4347.38399231972	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BMP2K	207.224157458664	0	0	0	4498.34049342168	1949.95602981794	251.996878849848	632.238133158732	0	595.502793587846	1345.70859693853	0	294.211749537413	379.978778783869	864.607776448533	848.032438422582	128.112333051665	2616.68430274066	977.346671221455	569.088196014714	465.320312879633	133.262820876681
BPI	31.2600559679543	35.7830826132288	0	0	0	0	0	0	0	0	0	648.031323132795	1767.86624209635	43.6158713754938	0	47.0308801594233	0	0	0	814.816860570501	0	30.4857103697521
BRAF	1	1	1	1	7787.20830668867	3967.88115741389	1	1	1	1	1	1	1	1524.63301925727	1	2101.38165811762	1	1	1	1	1	1
BRSK2	0	0	0	0	0	0	0	0	0	0	406.107389972726	672.668690628473	0	547.594340586985	0	1348.29403871857	2220.47064367037	1908.92036629562	212.45999185961	0	2317.1747763364	0
BST1	0	182.328399558443	0	0	6934.38541549732	1057.08316755088	0	0	0	3423.38749570886	6051.30834212922	0	6475.33581710072	659.913521873834	1763.74592341126	3322.3858293621	0	7325.68597252939	6675.15625006978	0	0	1852.47751168739
BTNL8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	329.464192615542	0	1032.8286938434	0	0	2106.18295066541	0	2115.46597511495
C11orf80	1	1	1	1	1	1753.71898482891	1	1	1	1	1	1	1	1351.95401223407	1	1167.24934633406	1	1	1949.67910419932	1	1	1
C1orf54	1	1	1	1	1	4127.19634511062	1	1	1	1	1	1	1	1767.14610998323	1	3104.95375923959	1	1	1	1	1	1
C3AR1	0	0	0	2510.46960892201	0	4847.47156146513	0	0	0	2862.75387010192	0	0	14982.4134758598	1857.193373698	2829.55446792495	3391.12059146677	0	0	0	8693.46859488518	0	0
C5AR1	0	0	0	295.786328641092	0	2584.63151837767	0	0	0	1675.35101087781	0	0	8877.12522165047	1588.61599118652	0	2962.91454937727	0	0	0	2632.41746622931	0	0
C5AR2	1	1	1	55.7746771411899	1	100.073730029418	1	1	1	1	1	1	233.211731709264	72.9987126407265	1	105.768132043743	1	1	1	1	1	1
CA8	0	0	0	0	0	963.39202542082	0	5793.65647064545	0	0	1299.03033948405	0	667.474855796618	828.173417931875	340.037743009773	987.492491768256	6543.94565989066	0	0	3049.20955559682	25790.418647863	5024.70488679563
CAMP	333.695817147722	397.478360904142	143.907535766812	0	0	749.010971097632	0	0	0	0	538.194426301819	1120.14439257316	3150.509536905	310.988300791835	198.380858215345	0	1162.47717859866	0	0	0	0	0
CASP5	0	0	0	95.1618057929417	108.190316786081	16.7963999344861	405.856579130251	0	0	0	5.77080047797188	0	252.315414196131	5.82124206873026	98.8020144941034	18.0582697963382	0	0	0	294.35287998933	0	448.35731769251
CCDC102B	865.818337547863	128.482632768322	0	0	306.808387069831	1554.3408596139	0	0	0	1345.84624457071	0	714.303940141498	0	277.448845814704	0	548.507196793021	0	3087.29114753519	383.579064675233	0	0	0
CCL1	0	65.2106828918185	0	16.332446465037	0	0	88.9013854440577	0	0	139.87870970778	80.29523604806	0	0	9.32187817758996	0	0	126.280346413802	0	147.537674943448	0	0	0.230294758805002
CCL13	0	7743.49958530511	0	0	0	2995.24769016097	0	0	0	0	0	0	12096.5616088291	422.38538857136	0	3625.60660357753	5215.29010515779	1769.67041518707	0	7549.54962805932	0	0
CCL14	180.069055874924	130.701899804445	0	0.405839274422442	0	99.8161952520985	1.49180374792105	0	461.215293069467	172.010348896996	0	0	0	14.7720025047159	0	30.4082938315545	258.971903736319	0	239.401446809044	0	0	0
CCL17	0	836.398474095329	0	0	0	0	0	4777.59280567527	1313.13839429925	0	5202.31678863279	1518.40724078301	2605.86114740009	539.137328333832	948.117316881249	882.392068582992	3605.07663051489	32876.594666251	2252.21088154668	0	6711.10609026636	0
CCL18	6963.71887676737	0	0	0	0	0	2902.84683234021	0	2718.56141137418	0	0	55654.093158579	0	4335.46128723783	0	15878.6029482116	17779.517068794	0	0	51792.3666778511	0	0
CCL19	77778.1564120723	103191.400070329	1	1	1	1	1	1	117156.525429244	1	1	1	1	1	1	1	1	1	1	1	1	1
CCL20	0	0	0	0	0	3533.39079579859	864.217497286267	0	0	0	0	0	0	1855.05861513075	10.676063727473	0	0	0	0	49202.3554120643	0	44709.3677774606
CCL22	1	1	1	1	1	1	1	1	2930.24565020645	1	1	1	1	1	1	1	1	34110.8703669857	1	1	1	1
CCL23	93.6884641100067	0	0	38.0021990437001	0	74.7636599364997	0	0	0	0	979.334558488373	590.515414771417	0	0	0	544.227864254145	0	0	93.0166455508896	2050.31954974345	0	0
CCL4	1	1	1	6538.61520222783	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CCL5	1	1	1	60190.7040117797	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CCL7	0	0	0	0	0	62.9619533422408	1213.80747438935	0	0	599.024125687667	0	0	1250.80388353842	334.961528687558	184.433606366861	0	0	136.857511075464	0	333.883568791396	0	2149.11161096484
CCL8	0	0	0	508.02825326748	0	0	5340.99457765254	0	0	3706.22343548277	2493.58607466013	0	3353.22231937073	78.8692690059552	5463.4404315771	25.7550633484332	0	0	0	1032.79725728329	0	0
CCND2	5208.20969695106	0	0	345.794724810379	0	13565.0714890195	0	0	0	0	0	18546.3714285056	0	0	0	0	0	46238.499268995	0	0	0	0
CCR10	0	149.919380365798	0	0	0	40.2259661579931	0	3003.64005568272	0	0	0	0	0	390.981236824103	0	248.776730423288	0	2496.92086970562	308.810601950477	2015.74603654457	0	0
CCR2	270.722292932695	699.61963989512	537.292367258378	597.941402641789	0	761.089527005394	258.932502192946	0	995.436314523104	465.994365008154	0	0	1021.01603501112	0	708.360066975132	0	0	0	0	0	0	0
CCR3	0.842579618072295	5.34372112570068	0	8.90939617457954	0	35.1593867520974	13.0192156274562	0	6.20303556947502	34.5360638616657	0	10.8404066083421	0	1.03442093151392	0	0	0	0	0	97.133061319952	0	107.88016679017
CCR5	1	1	1	3216.05011532111	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CCR6	110.390389608813	178.312495645739	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CCR7	8712.92748741505	12612.9267480011	1	1	1	1	1	1	11088.2943037968	1	1	1	1	1	1	1	1	1	1	1	1	1
CD160	91.5849107756218	1.42723201060858	0	62.8767974895183	255.521448007072	141.391196099814	0	0	0	350.721727289507	26.6558560500318	0	8.29477549010392	22.4612853566438	78.4409939152976	47.4957008062533	0	0	97.5409500204289	126.997890625375	44.7052610246696	0
CD180	1720.4856962366	2695.31736862338	1	1	1	1	1	1	1	1	1	1	2373.03670332098	1	1	332.195307065552	1	1	1	1	1	1
CD19	7304.58597697844	9679.10886346505	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD1A	1	1	1	1	1	1	1	1	1	1	1	1	1	240.50716477737	1	1	6493.97854969626	9422.77708354018	1	1	1	1
CD1B	1	1	1	1	1	1	1	1	1	1	1	1	1	50.3940216621379	1	1	1631.15283558667	1	1	1	1	1
CD1C	2519.26092181277	4186.61161727268	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5494.21912367387	1	1	1	1	1
CD1D	1019.50350211921	1815.1534429693	0	243.317981938324	0	419.184862958997	0	0	153.701471483278	849.001661036406	0	318.925221224813	2658.30460761777	312.105011023355	933.265662505273	97.1492312960669	0	0	0	0	0	0
CD1E	412.000340074511	878.683452408737	0	0	46.6577549040929	325.081491660986	0	0	654.286866365179	0	0	0	0	25.8712124702423	126.714963678828	0	1977.0982977077	1295.40467077103	0	0	0	0
CD2	1	1	1	12018.4477845102	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD209	1	1	1	855.142053718205	1	1	1	1	1	1	1	1	3584.21399412639	1	1	1824.18580949008	1	1	1	1	1	1
CD22	10805.071651136	8870.89572328653	0	0	0	0	0	0	1257.57458792315	50319.4474760911	15968.7189203531	4171.41324667409	4097.07930972773	41.5196819941225	0	0	0	0	6747.85749587659	0	79117.1012477113	0
CD244	482.332724793392	0	0	551.704201454541	0	243.985935922294	59.0304249148949	0	0	2274.77670593274	0	0	340.062948164051	0	148.056310295117	0	1426.18564359681	0	616.555787215302	1870.94926239442	1539.29871226504	0
CD247	1906.96169545163	2550.61249984057	1	1529.89739511056	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD27	4782.88473005696	8173.55206212803	1	7147.59796856757	1	1	1	1	8891.47915835607	1	1	1	1	1	1	1	1	1	1	1	1	1
CD28	1116.77225221129	1695.25645529321	0	291.136334752275	521.278710348258	472.232517027705	0	0	584.035238320157	479.465006454974	0	0	1131.79082919753	99.9299660482392	211.443693741062	318.834666399663	0	0	0	512.236473151823	1356.62314720789	0
CD300A	1	1	1	1165.3121125336	1	1	1	1	1	1	1	1	9412.67843623859	1222.44938662612	1	1147.86036490064	1	1	1	1	1	1
CD33	90.5492425303914	0	0	0	0	950.310525807073	353.281812950645	0	0	368.180626704037	0	577.070989265329	1674.28428612762	461.202307173831	222.775492201916	435.77842872741	0	0	0	0	0	0
CD37	14688.0095638709	18894.8382061839	1	2620.80638917623	1	1	1	1	13641.2329020812	1	1	1	1	1	1	1	1	1	1	1	1	1
CD38	850.538268793426	26.1156615135472	167.613487845203	1305.73253118012	0	266.901695042661	1.94382390410131	0	0	987.395647274901	0	0	1496.45766192239	0	1962.94539875429	0	0	0	0	1.78741100054044	0	0
CD3D	7477.27823718233	13060.6244279798	1	9767.55516979032	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD3E	8412.99871094623	13151.0578374995	1	9501.08938834701	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD3G	1174.93053850142	1929.09726999362	1	1330.43825283322	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD4	4848.47512059738	4669.2346770155	0	8014.46510564192	0	7057.22405739399	0	0	13380.5922694548	1604.86234268174	33813.8507703097	0	14095.742973245	1383.38188389061	3084.07627138192	5598.99017216046	0	0	2339.63573316362	0	0	0
CD40	6515.97705917387	1	1	2214.16412464401	1	1	1	1	1	1	1	1	12787.1588943959	2966.30409898055	1	1	1	1	1	1	1	1
CD40LG	1591.11199179283	2924.84202836691	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD5	3228.08465155668	4621.20877622843	0	1624.98601020318	578.74651674637	206.544718804727	63.396035057765	0	6704.53669149775	0	0	0	0	0	0	0	0	0	0	0	0	0
CD6	1943.45435979304	2837.76648294582	1	1493.69900258339	1	1	1	1	3329.81470296684	1	1	1	1	1	1	1	1	1	1	1	1	1
CD68	0	0	0	409.110372548528	0	0	314.355876403871	0	0	78.1103500965125	1634.50633375165	1468.57015298726	993.564455374431	491.78649127183	0	732.395538547342	497.95560860656	0	201.352746791094	0	0	2987.61804727979
CD69	2479.43578548488	4378.78584638836	1	538.173449905771	1	710.98099937706	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD7	1	1	1	5118.63347383888	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	88146.9679827044	1	1
CD72	2710.98983122604	2424.4589183032	1	1919.53768848471	1	1	1	1	1	1	1	1	2794.60827810591	1	1	1	1	1	1	1	1	1
CD79A	42501.437430578	46363.0098190846	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD79B	18023.8411747585	16692.9896205363	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD80	29.0563937254116	223.770864042952	0	95.0862988012579	0	260.871753193313	197.299013204134	0	0	145.192209637101	0	0	35.7849577747478	40.7996122964359	291.976209518389	9.8239788143077	0	257.885544249481	0	123.932383614341	0	0
CD86	34.5136152727376	1247.64443293395	0	1605.50454178203	0	1283.10531553835	725.482287524801	0	0	2788.56268205764	0	0	5631.22911453421	484.97845011122	2291.28525464767	825.514722324548	0	0	0	247.731296762446	0	0
CD8A	1	1	1	11473.8075106185	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD8B	1	1	1	4882.79114070106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CD96	1005.88079442736	874.157487588334	0	1026.40032396528	0	733.42156567455	301.671970166129	0	955.57290198746	0	0	0	1569.57019873108	247.914598236833	0	0	0	0	0	0	0	704.363004873703
CDA	0	0	0	0	0	0	0	0	0	0	0	15141.2208409551	0	5854.60203784116	0	0	8250.82426364489	87400.7018874491	205.668707647475	0	0	15005.522711721
CDC25A	1	1	1	1	12317.3262402957	2207.55416550119	1	1	1	1	1	1	1	1891.37359667685	1	1518.83244338352	1	1	3652.28069035934	1	1	1
CDH12	295.203299717488	0	0	0	0	781.186631023595	0	0	0	0	0	160.209816029287	731.013019293122	197.473822620061	0	0	295.431627797602	6.91668494366727	502.201375413641	0	0	0
CDHR1	0	2238.95924109166	0	0	1882.24032482629	0	0	0	1244.81232794295	0	0	310.184088062895	0	0	0	303.459081709054	3645.94201415076	1085.26452338631	1083.48059066996	797.181808462584	0	8.90385084191358
CDK6	1994.63573513537	0	0	0	0	18259.6267481749	0	0	0	0	16043.4248123815	0	14321.1301783548	4649.14254470591	0	4436.89664773612	0	0	5653.04443262692	328.793251166176	0	0
CEACAM3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	501.108664741307	1	696.492158760019
CEACAM8	2.83475685222081	0	0	0	0	12.6901014352675	0	0	0	0	12.6261065711466	11.7802732994364	65.9879569775188	1.63292103578518	0	0	14.5928859203545	45.7959218595199	0	1.72475861223726	0	0
CEMP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CFP	1089.46827834283	1	1	231.449162709869	1	1	1	1	1	1	1	1	1003.99245796536	94.9643562412308	1	1	1	1	1	1	1	1
CHI3L1	30823.1290584358	0	0	0	0	0	0	0	0	145311.904322283	7001.74126367747	176069.370114693	0	2398.84562747545	0	0	11618.3457575888	0	0	0	0	57669.757192646
CHI3L2	1	1	1	1	23277.9752045614	1	1	1	1	1	1	1	1	760.353508700647	1	1	1	1	4578.96788874543	1	1	1
CHST15	1225.20700463878	0	0	372.501547341819	0	1962.32324795973	0	0	612.505761088161	1186.14561795596	0	83.2806165712921	1141.3226938037	1003.69151668258	395.293769087628	1490.18617675698	0	10550.5659763067	0	2733.60656422977	0	0
CHST7	1	1	1	1	16776.3861280052	1	1	1	1	1	1	1	1	705.602826742503	1	795.161148914862	1	1	1	1	1	1
CLC	47.3881407887681	0	3.50448724725619	6.69155067312666	4.25296515938588	0	13.5624299142995	0	30.4520280364156	5.14012734985659	0	0	0	2.22414491071227	0	9.52631294188865	28.6015263684703	0	0	2.37362257706513	113.601739492989	0
CLCA3P	0	0	0	0	1.38774729085081	33.2209482048188	1.24016413457392	0	0	2.92039961045696	0	0	0	2.40111912081417	13.4572402431124	0	39.161383827479	70.0786042638199	0	0	0	134.41270557818
CLEC10A	1653.34555631954	0	0	993.931935368306	0	1101.39227697166	253.339486831309	0	1653.7717607825	4562.96658037092	0	0	1788.39815818547	165.969446453437	893.044712532584	173.184527826282	4865.1155153483	0	0	0	0	0
CLEC2D	1034.73477549223	5457.05785893299	0	274.281977740817	2124.15789235083	427.92727199667	849.757521372334	2355.36304179032	0	1270.29856276452	3267.56248021389	288.577350546374	357.159014351127	0	503.642805103213	984.014917967187	3256.32407664861	0	425.122654747395	0	0	0
CLEC4A	1	1	1	1	1	1233.71792116006	1	1	1	1	1	1	2237.44092386502	459.088208619809	1378.09625957445	525.896759142892	1	15664.7183782846	1	1	1	1
CLEC7A	0	700.80081323367	0	492.083876009873	0	963.203434706677	471.667533186377	0	0	0	0	0	2493.68581438054	247.814092690475	1780.99945699358	331.884270460262	407.634108086923	790.930906961471	0	1518.39824376947	0	0
CLIC2	607.643096137297	4502.84583764529	0	537.364352711949	6788.55424235853	4161.48914850007	892.25077884035	0	0	5210.33085761219	0	4930.22748177534	3875.42077570517	264.322648423015	6480.58906864222	145.336193446511	0	9743.83246842449	0	0	0	0
CMA1	0	0	0	0	0	87.7067391762838	0	0	0	0	0	0	0	54.2985655484901	0	0	1585.82984704576	2837.05601586881	725.433376674654	0	0	0
COL8A2	675.216643641643	1907.08453164358	0	0	2394.23346084094	3048.60778002868	0	0	0	640.348022799155	0	3921.34171781739	0	1841.5631614022	0	484.589063588112	624.498582974395	30998.6986570047	4625.93090742569	0	0	0
COLQ	946.400848191346	1409.55591480794	0	0	840.614083201632	202.694184743034	0	396.086310926167	0	0	1341.07592085128	674.339778937865	275.798745575954	7.90270335143115	54.7647230719172	332.68776658607	504.152287100566	480.429260034479	477.126005573777	0	0	0
CPA3	0	0	0	0	0	715.082779080418	0	0	0	0	0	0	0	267.517364913846	0	0	3420.96586419024	5463.71205375126	2027.88941357772	0	0	294.409405608955
CR2	15946.7059172461	18448.4760945892	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CREB5	0	0	0	0	3814.57610088785	4104.14888634055	0	0	0	0	989.486287140507	662.603889468163	0	1593.18757282006	51.8604932464667	873.072517313411	933.347628979531	9610.38535673517	2541.78020383887	2088.04582614625	0	0
CRISP3	0	0	0	0	0	89.1724546976537	0	280.436196410077	0	1918.4047989735	0	0	0	16.9327829348971	0	0	0	658.834148106528	0	0	323.099660858911	61.7092738609968
CRTAM	1	1	1	940.541838672066	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CRYBB1	1	1	1	1	1	1	1	1	1	1	1	1	1662.22110717897	170.537419823069	1	449.040333224018	1	1	1	1	1	1
CSF1	0	9413.43942997943	0	3700.32334084676	0	6864.24042452744	0	0	0	4601.41924370722	0	4263.42002184875	25979.7657387387	3907.77765982511	2287.63539155239	5741.44476607442	0	0	0	578.917262054959	0	0
CSF2	0	0	0	0	0	280.738291011879	163.128618348632	0	0	0	0	470.961663398563	241.929246442859	16.453867073893	0	38.010794300912	364.584449077547	5574.8380722284	0	1235.3122926781	0	0
CSF3R	3.37978411293336	0	0	711.830681867834	0	136.644273089774	0	0	692.77823858059	0	0	464.258016280689	2479.6126770482	235.3992246247	28.5170849557474	319.69724393357	0	0	0	6886.39035240501	0	10692.1358192749
CST7	0	0	0	16600.7263616594	0	0	8989.32921977873	0	0	0	0	5017.18200827618	10355.8763055628	2814.03540694436	0	0	9940.84741377885	0	0	18669.8803170948	0	0
CTLA4	0	0	0	80.2554546476521	1115.64727900639	0	4372.54771415087	0	4625.41998980406	0	2510.06126241563	990.243969592346	0	2998.77295280123	0	0	0	0	0	7635.32785706092	7533.12132333317	14909.7986669633
CTSG	0	0	0	0	0	0	0	0	0	1686.19151366988	0	0	0	1346.79798930116	0	0	5246.73408580032	3191.50418857318	1845.39800815348	0	0	3006.81898380431
CTSW	1	1	1	6760.45338658585	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
CXCL10	0	0	0	20758.9250496546	0	0	24552.6879042753	0	0	31248.7108816925	0	0	7806.48571795595	0	74919.3846716734	0	0	0	0	0	0	0
