geneSymbol	B_cells	CD4T_memory	CD8T_B	CD8T_G	Dendritic_cells	Monocytes_Macrophages	NK1	NK2	NK3	Plasma_cells	Tregs
AP3M2	0.226629134412386	1.34691537761601	0.663555736371033	0.685262116716123	0.175818181818182	0.526815809097688	1.53161987041037	0.771832983193277	0.64348167539267	0.151241379310345	0.901424219345011
APBA2	0.0139338494018297	0.707288444040036	0.158144833197722	0.767668974612595	0.0265454545454545	0.0218419090231171	0.131123110151188	0.518224789915966	0.231788830715532	0.0134827586206897	0.0399086062452399
APOBEC3G	1.71213230119634	1.51749772520473	7.73179414157852	4.0831519947247	2.80832727272727	2.31104399701715	6.8644060475162	3.88278361344538	6.80753926701571	1.68196551724138	3.8944935262757
APP	0.600049261083744	0.423212010919017	0.103083807973963	0.0832706890867128	6.05476363636364	2.21976882923192	0.159222462203024	0.137100840336134	0.078673647469459	0.0592413793103448	0.263313023610053
AQP3	0.0363194933145672	1.90385805277525	0.308372660699756	0.665717111770524	0.779454545454545	0.812334079045488	0.846306695464363	0.654732142857143	0.54043630017452	2.31662068965517	1.43333587204874
ARHGAP24	3.98410978184377	0.0351683348498635	0.00997152156224573	0.0304121332014507	2.67829090909091	0.880104399701715	0.103930885529158	0.0628886554621849	0.0248778359511344	0.0876551724137931	0.0431835491241432
ARHGAP26	0.280703729767769	0.685586897179254	1.39543124491456	1.72688097593142	0.343527272727273	2.70338553318419	1.41775377969762	1.53100840336134	1.356815008726	0.391655172413793	0.628865194211729
ASF1B	0.0340816326530612	0.0466060054595086	1.12828722538649	0.0745268710847346	0.0472	0.521476510067114	5.28079913606912	0.0907615546218487	0.26020942408377	0.134068965517241	0.146519421172887
ASPM	0.0141449683321605	0.0248225659690628	0.687123677786819	0.0623178371249588	0.07	0.162445935868755	3.17356371490281	0.0684821428571429	0.223211169284468	0.0678965517241379	0.0996572734196497
ATAD2	0.364764250527797	0.448853503184713	1.43922294548413	0.42115067589845	0.0823272727272727	0.46923937360179	3.77427645788337	0.476418067226891	0.759301919720768	0.139379310344828	0.660586443259711
AURKB	0.027762139338494	0.0158962693357598	1.01852318958503	0.0282327728321794	0	0.359627143922446	5.09989200863931	0.0767069327731092	0.197696335078534	0.077	0.0371896420411272
AUTS2	0.992434904996481	0.325204731574158	0.178384865744508	0.754220243982855	0.837127272727273	0.124265473527219	0.108704103671706	0.864789915966387	0.321500872600349	0	0.0606016755521706
B3GNT7	0.550133708655876	0.0399636032757052	0.165626525630594	0.181084734586218	0.371745454545455	1.24882177479493	0.191295896328294	0.963403361344538	0.345183246073298	0.0365862068965517	0.0299086062452399
BANK1	6.77558761435609	0.0284986351228389	0.0162489829129373	0.0143389383448731	0.547636363636364	0.344735272184937	0.113477321814255	0.0590598739495798	0.0149738219895288	0.258793103448276	0.011012947448591
BATF	0.412364532019704	1.53163785259327	3.53847843775427	1.20101549620837	0.1616	1.1958836689038	5.25049676025918	1.44540966386555	3.25830715532286	0.373068965517241	5.99084539223153
BCL11A	7.48382125263899	0.0461601455868972	0.0195077298616762	0.0195746785361029	9.50687272727273	1.77892617449664	0.259913606911447	0.0420798319327731	0.0286998254799302	0.0727586206896552	0.0278446306169078
BHLHE40-AS1	0.0583180858550317	0.248635122838944	0.649369406021155	0.241935377514013	0.317963636363636	0.264914243102163	1.57133909287257	0.343555672268908	0.919013961605585	0.0341034482758621	1.80374714394516
BIRC5	0.048036593947924	0.00303912647861692	1.02373474369406	0.0174777448071217	0.00698181818181818	0.417158836689038	5.11984881209503	0.034359243697479	0.268219895287958	0.140965517241379	0.0877151561309977
BLK	3.44387051372273	0.0758871701546861	0.0679820992676973	0.0539960435212661	1.14687272727273	0.0105816554809843	0.128704103671706	0.0711397058823529	0.0604886561954625	0.265862068965517	0.0905864432597106
BLNK	4.28964813511612	0.0121292083712466	0.018873067534581	0.0270491262776129	5.86887272727273	1.42598061148397	0.1807343412527	0.0374789915966387	0.0249738219895288	3.38213793103448	0.052962680883473
BTK	3.36828993666432	0.025213830755232	0.0248454027664768	0.0280217606330366	3.25534545454545	3.22500372856078	0.124362850971922	0.0258508403361345	0.0205933682373473	1.13748275862069	0.0305864432597106
BTLA	1.88652357494722	0.807434030937216	1.02027664768104	0.336425980877019	1.73927272727273	0.245123042505593	1.86989200863931	0.309957983193277	0.879432809773124	0.205827586206897	2.31670982482864
BUB1	0.0817311752287122	0.0700727934485896	1.01365337672905	0.0869040553907023	0.252472727272727	0.328903803131991	3.81196544276458	0.1175	0.41130017452007	0.282758620689655	0.156496572734196
C14orf64	0.0234904996481351	1.22113739763421	0.655573637103336	0.611262776129245	0.0509454545454545	0.0109694258016406	0.764578833693304	0.403991596638655	0.557949389179756	0.0172413793103448	0.63987052551409
C15orf48	0.00973961998592541	0.0331483166515014	0.0416639544344996	0.0274216946917244	0.120945454545455	5.32818046234154	0.140215982721382	0.0549737394957983	0.0609685863874346	0.00403448275862069	0.0722391469916222
C1orf186	0.825475017593244	0.0264786169244768	0.023079739625712	0.0266600725354435	5.16021818181818	0.0617225950782998	0.0269330453563715	0.0246060924369748	0.0317277486910995	0.952896551724138	0.0225590251332826
C1orf21	0.000253342716396904	0.0631210191082803	0.452404393816111	0.540121991427629	0.439818181818182	0.644302759134974	0.721943844492441	0.798266806722689	0.497513089005236	0.00648275862068966	0.0438766184310739
C1QA	0.0461083743842364	0.0177161055505005	0.0410292921074044	0.0403033300362677	0.0828	4.84090976882923	0.083023758099352	0.0343487394957983	0.0504275741710297	0.0167931034482759	0.0883853769992384
C1QB	0.0312456016889514	0.0642220200181984	0.0548860862489829	0.0481206726013848	0.0580727272727273	4.76468307233408	0.10939524838013	0.0399947478991597	0.0634205933682373	0.054448275862069	0.0807463823305407
C20orf112	0.39935960591133	2.86242038216561	1.3286411716843	1.8476986482031	0.339127272727273	1.79599552572707	1.47833693304536	2.40109243697479	1.62651832460733	0.346586206896552	1.93223914699162
C5AR1	0.0478747361013371	0.016687898089172	0.0356712774613507	0.0321332014507089	0	4.27793437733035	0.0173002159827214	0.0475420168067227	0.037434554973822	0.00179310344827586	0.0430769230769231
CADM1	0.0222237860661506	0.0783621474067334	1.54513425549227	0.48001978239367	0.034	0.941625652498136	2.61062634989201	0.475525210084034	2.28374345549738	1.98555172413793	1.23437928408225
CAMK4	0.173624208304011	3.35065514103731	2.0036981285598	2.39765248928454	0.0713818181818182	0.0268083519761372	2.59302375809935	1.5909243697479	1.80458987783595	0.191620689655172	1.5371058644326
CASC5	0.202667135819845	0.0567515923566879	0.864580960130187	0.0761094625783053	0.0572	0.245913497390007	3.58732181425486	0.113429621848739	0.31542757417103	0.102448275862069	0.19050266565118
CASP10	0.767297677691766	0.792347588717015	0.30526444263629	0.385756676557863	1.97509090909091	1.480365398956	0.664686825053996	0.736386554621849	0.572975567190227	2.71434482758621	0.203427265803503
CCDC109B	0.709254046446165	2.125432211101	0.890524816924329	1.32341575997362	1.29076363636364	2.38870246085011	2.85431965442765	1.2456512605042	1.18935427574171	0.18348275862069	1.16560548362529
CCDC50	1.92994370161858	0.324886260236579	0.574096826688365	0.180039564787339	7.22287272727273	1.66732289336316	1.62460043196544	0.336444327731092	0.655200698080279	1.33358620689655	1.30817974105103
CCDC88A	0.407494722026742	0.223548680618744	0.124849471114727	0.21443455324761	4.34745454545455	3.58039522744221	0.288423326133909	0.182111344537815	0.101361256544503	1.13779310344828	0.0956359482102056
CCL3	0.155897255453906	0.0808917197452229	4.79018307567128	1.06680184635674	0.726145454545455	6.33332587621178	2.66496760259179	1.62444852941176	3.64013089005236	0.126172413793103	0.386176694592536
CCL4	0.137607318789585	0.293066424021838	8.02258340113914	5.2996307286515	1.3588	3.94629381058911	4.35082073434125	4.66165966386555	6.70670157068063	0.101448275862069	1.02332063975628
CCL4L1	0.0996481351161154	0.24877161055505	5.6569934906428	3.68695680844049	1.52152727272727	3.54873974645787	2.79131749460043	3.2528256302521	4.68151832460733	0.0628965517241379	0.662749428789033
CCL4L2	0.0487473610133709	0.14049135577798	3.97363710333605	2.51064952192549	0.947563636363636	2.88316927665921	1.52447084233261	2.20206407563025	3.3419109947644	0.0383448275862069	0.316793602437167
CCL5	0.295777621393385	2.86383075523203	11.4315785191212	10.1031124299374	0.222254545454545	1.57119313944817	5.98900647948164	8.57317226890756	10.1401919720768	0.260965517241379	2.07744859101295
CCNA2	0.0914919071076706	0.0815195632393085	1.25917005695688	0.153682822288164	0.0995272727272727	0.339970171513796	4.96233261339093	0.141853991596639	0.537251308900524	0.101586206896552	0.130540746382331
CCNB2	0.0534271639690359	0.0223384895359418	0.825748576078112	0.0164952192548632	0.120545454545455	0.535779269202088	4.28866090712743	0.0448529411764706	0.205741710296684	0.0706206896551724	0.164843869002285
CCNF	0.139591836734694	0.0808917197452229	0.738763222131815	0.146043521266073	0.277054545454545	0.310290827740492	3.05933045356372	0.185414915966387	0.249825479930192	0.0929310344827586	0.227136329017517
CCR4	0.00661505981703026	1.16371246587807	0.173767290480065	0.315489614243323	0.00367272727272727	0.0121849366144668	1.00755939524838	0.415688025210084	0.335253054101222	0.00172413793103448	2.0481721249048
CCR5	0.0393314567206193	0.496742493175614	3.52753051261188	1.18739861523244	0.884290909090909	2.13101416853095	3.08533477321814	1.00461134453782	3.24363001745201	0.0713793103448276	2.23044935262757
CCR7	4.18835327234342	3.72998180163785	0.332819365337673	1.89320145070887	2.42032727272727	0.335891126025354	1.46278617710583	1.50947478991597	0.510392670157068	0.0476896551724138	1.4428941355674
CD14	0.0199507389162562	0.0866333030027297	0.0332709519934906	0.0412001318826245	0.0368	8.1955033557047	0.0501295896328294	0.0486239495798319	0.0247905759162304	0.032	0.0694211728865194
CD163	0.0309500351864884	0.0687352138307552	0.0142270138323841	0.0457797560171447	0.102109090909091	5.65750186428039	0.0392008639308855	0.0429989495798319	0.0324520069808028	0.0332068965517241	0.0276466108149276
CD19	6.97964109781844	0.0118653321201092	0.0185028478437754	0.0108869106495219	0.0768363636363636	0.0547278150633855	0.219114470842333	0.0231827731092437	0.0187870855148342	2.00234482758621	0.0133282559025133
CD200R1	0.183054187192118	0.82968152866242	1.51786411716843	0.670441806791955	0.130363636363636	0.52241610738255	1.72680345572354	0.608035714285714	1.91561082024433	0.101862068965517	0.578743335872049
CD22	6.90335679099226	0.0287807097361237	0.0275427176566314	0.0147444774151006	0.290654545454545	0.369112602535421	0.217818574514039	0.0243960084033613	0.0191361256544503	0.154724137931034	0.0206473724295506
CD247	0.0794229415904293	3.3903821656051	4.55039869812856	3.15001648532806	0.440181818181818	0.0475540641312453	5.41956803455724	4.19595588235294	5.26055846422339	0.0550344827586207	5.38656511805027
CD27	1.14807881773399	2.35287534121929	6.45536615134256	2.61888229475767	0.0965818181818182	0.0966815809097688	5.55857451403888	1.91693277310924	5.64445026178011	3.62744827586207	5.33709824828637
CD28	0.0325193525686137	3.08450409463148	2.06309194467046	1.54145730300033	0.0250181818181818	0.254653243847875	4.29526997840173	1.84351890756303	2.77640488656195	0.0356551724137931	4.68162223914699
CD300A	0.117009148486981	0.511355777979982	0.583279088689992	0.729920870425321	3.95549090909091	5.01019388516033	0.786673866090713	1.63917542016807	0.906134380453752	0.246379310344828	0.143511043412034
CD300C	0.000802251935256861	0.0116014558689718	0.00284377542717657	0.00754038905374217	0.296618181818182	3.30184936614467	0.00827213822894169	0.0720693277310924	0.0363176265270506	0.0121724137931034	0.00642802741812643
CD300E	0.000992258972554539	0.00989990900818926	0.0121765663140765	0.00632377184305968	0.00505454545454545	3.61985085756898	0.0383369330453564	0.0108508403361345	0.00884816753926702	0.0103448275862069	0.00648134044173648
CD33	0.0184306826178747	0.0280709736123749	0.0100569568755085	0.0130893504780745	0.179745454545455	3.88988068605518	0.067451403887689	0.0329201680672269	0.0216404886561955	0.0141379310344828	0.0156664127951257
CD36	0.0110696692470091	0.0133303002729754	0.00961757526444264	0.0115694032311243	4.57338181818182	2.86014914243102	0.00257019438444924	0.0135871848739496	0.00419720767888307	0.0183448275862069	0.00887281035795887
CD38	1.03488388458832	0.598407643312102	4.83075671277461	0.944810418727333	3.49538181818182	1.95237136465324	5.5719222462203	1.54500525210084	4.4665445026178	5.45458620689655	2.18722772277228
CD3G	0.0842997888810697	7.24506824385805	8.71565500406835	7.07841740850643	0.109054545454545	0.112990305741984	7.93371490280778	5.60765231092437	8.22055846422339	0.0547931034482759	7.67324447829398
CD4	0.0584377199155524	4.12247497725205	0.0227379983726607	0.0797131552917903	8.67472727272727	6.32133482475764	3.53153347732181	2.16517331932773	2.02486038394415	0.0161724137931035	6.96111195734958
CD40	4.13262491203378	0.105705186533212	0.0627908868999186	0.0438773491592483	1.69185454545455	3.64114839671887	0.30451403887689	0.0701680672268908	0.0645375218150087	1.28503448275862	0.261188118811881
CD40LG	0.0305629838142153	2.31780709736124	0.0721358828315704	0.109106495219255	0.0170181818181818	0.01165548098434	0.930863930885529	0.95438025210084	0.584511343804538	0.00489655172413793	1.46859862909368
CD5	0.159894440534835	3.6149135577798	2.4270179007323	2.28053082756347	0.543709090909091	0.279395973154362	4.33239740820734	2.18482142857143	2.79034031413613	0.00617241379310345	4.41754760091394
CD68	0.262441942294159	0.156251137397634	0.23113100081367	0.144085064292779	7.79076363636364	8.55112602535421	0.488552915766739	0.109353991596639	0.264118673647469	0.228034482758621	0.166329017517136
CD72	4.12209007741027	0.131683348498635	0.983494711147274	0.380415430267062	1.42949090909091	2.03202833706189	0.734060475161987	0.458177521008403	0.93587260034904	0.0504827586206897	0.330913937547601
CD79A	8.4192118226601	0.103639672429481	0.319674532139951	0.0782195845697329	0.584690909090909	0.0470917225950783	0.796371490280778	0.086922268907563	0.341701570680628	6.11010344827586	0.744798172124905
CD79B	7.51723434201267	0.783039126478617	0.973681855166802	0.277352456313881	0.0464363636363636	0.34462341536167	2.11488120950324	0.52702731092437	0.990488656195462	3.03472413793103	2.12461538461538
CD83	7.11185080928923	0.505377616014559	0.389125305126119	0.66324431256182	7.02116363636364	5.90923191648024	1.35995680345572	0.987174369747899	0.414197207678883	0.242034482758621	1.24613099771516
CD8A	0.0555665024630542	0.385850773430391	10.3196013018714	8.69723046488625	0.156072727272727	0.0876808351976137	1.68306695464363	1.12752100840336	3.14322862129145	0.06	0.237189642041127
CD8B	0.0154679802955665	0.249135577797998	7.49754271765663	5.31813386086383	0.00483636363636364	0.0350932140193885	1.39004319654428	0.54874474789916	2.34078534031414	0.0212413793103448	0.19987814166032
CD8BP	0.00237156931738213	0.0453412192902639	1.94951586655818	1.20090669304319	0.00818181818181818	0.0195824011931394	0.415529157667387	0.133319327731092	0.700820244328098	0	0.0613556740289414
CDK1	0.0606544686840253	0.0426842584167425	1.28463384865745	0.116205077481042	0.175890909090909	0.682431021625653	6.08522678185745	0.139747899159664	0.329301919720768	0.103689655172414	0.194752475247525
CDKN3	0.0626882477128783	0.0557142857142857	1.12294141578519	0.0895680844048796	0.174436363636364	0.409835943325876	4.42676025917927	0.11421743697479	0.420523560209424	0.255275862068966	0.284013709063214
CENPE	0.0510555946516538	0.0681255686988171	0.780207485760781	0.117804154302671	0.133890909090909	0.266010439970172	2.96177105831533	0.128933823529412	0.306343804537522	0.0938620689655172	0.218095963442498
CENPF	0.0509289232934553	0.0937670609645132	1.06958909682669	0.234464226838114	0.0778181818181818	0.310872483221476	4.06354211663067	0.205824579831933	0.454232111692845	0.0605172413793103	0.246587966488957
CENPM	0.502737508796622	0.303330300272975	1.48044751830757	0.325001648532806	0.0259636363636364	0.479567486950037	6.03539956803456	0.255383403361345	0.722495636998255	0.693758620689655	0.672718964204113
CHAF1A	0.12945109078114	0.119099181073703	0.383962571196094	0.107570062644247	4.19807272727273	0.438508575689784	1.35583153347732	0.125325630252101	0.257565445026178	0.0674137931034483	0.166984006092917
CHST12	0.44853624208304	0.675168334849863	3.825	1.66242664029014	2.99523636363636	0.598165548098434	2.37695464362851	1.66676470588235	3.33601221640489	1.87903448275862	1.03324447829398
CIITA	6.08463054187192	0.159981801637853	1.23757119609439	0.417570062644247	7.3264	5.14354958985831	2.01747300215983	0.387106092436975	0.934293193717277	0.0911724137931034	0.385361766945925
CKS1B	0.601118930330753	0.228398544131028	1.67264849471115	0.335225848994395	1.24378181818182	1.39533184190902	6.42725701943845	0.403140756302521	0.687731239092496	0.574379310344828	0.501020563594821
CLEC17A	3.07710767065447	0.0151319381255687	0.0159357200976404	0.00509066930431916	0.0722545454545455	0.182035794183445	0.12377969762419	0.020609243697479	0.0176614310645724	0.265896551724138	0.0266412795125666
CLIC3	0.0709781843771992	0.173102820746133	1.65070382424736	0.925150016485328	8.51818181818182	0.124921700223714	0.413520518358531	1.3000787815126	1.54123036649215	0.153034482758621	0.154958111195735
CLIC4	1.18018296973962	0.0115832575068244	0.0281692432872254	0.0323804813715793	0.921236363636364	2.65521998508576	0.494600431965443	0.0405567226890756	0.0454363001745201	2.53006896551724	0.127798933739528
CNR2	2.2420197044335	0.0659690627843494	0.0318388934092758	0.070685789647214	0.598581818181818	0.041558538404176	0.245097192224622	0.106811974789916	0.144188481675393	0	0.0308987052551409
COBLL1	2.16864883884588	0.0218562329390355	0.0179658258746949	0.0156116056709529	2.70778181818182	0.0557941834451902	0.134859611231102	0.0298214285714286	0.00108202443280977	3.07113793103448	0.0327646610814928
CORO1B	0.445285010555946	1.5540491355778	0.997257933279089	0.584942301351797	2.43778181818182	3.99819537658464	2.83261339092873	0.815278361344538	1.36001745200698	0.710413793103448	3.54163747143945
CPNE5	1.87834623504574	0.0328935395814377	0.019540276647681	0.0151632047477745	0.0494545454545455	0.0170171513795675	0.246479481641469	0.021875	0.0749214659685864	2.88472413793103	0.062033511043412
CPVL	0.0112596762843068	0.0475068243858053	0.0347314890154597	0.0330893504780745	1.05127272727273	6.17821029082774	0.0513606911447084	0.0411186974789916	0.0243717277486911	0.0235862068965517	0.0436329017517136
CRELD2	0.341182266009852	0.332584167424932	1.06412937347437	0.487200791295747	1.04425454545455	1.50131245339299	2.15349892008639	0.681538865546219	1.16030541012216	4.54565517241379	0.98038842345773
CREM	2.42693173821253	2.53657870791629	4.00055736371033	4.99186613913617	6.86690909090909	3.59367636092468	4.5367818574514	5.36045693277311	4.52944153577661	1.66062068965517	5.90724295506474
CRTAM	0.0109007741027445	0.228271155595996	3.38746135069162	2.43231124299374	0.0342181818181818	0.44668903803132	2.49425485961123	1.46035714285714	3.34657940663176	0.0461724137931035	0.245095201827875
CSF2RA	0.0198733286418015	0.0167970882620564	0.0125549227013832	0.0180547312891527	4.00821818181818	4.48208053691275	0.0238228941684665	0.0105409663865546	0.0102094240837696	0.00558620689655172	0.0201218583396801
CSF2RB	0.297902885292048	0.0795814376706096	0.00480878763222132	0.0135212660731949	6.05585454545454	2.95958985831469	0.20110151187905	0.0202731092436975	0.0411343804537522	1.40665517241379	0.501439451637471
CSF3R	0.0535960591133005	0.0462420382165605	0.0144955248169243	0.0370128585558853	1.02243636363636	5.01124533929903	0.0262634989200864	0.0777415966386555	0.0212303664921466	0.032551724137931	0.0268697638994669
CSGALNACT1	0.329704433497537	1.04329390354868	0.387302685109845	0.288951533135509	0.4932	0.200544369873229	0.333153347732181	0.340409663865546	0.388403141361257	0.71748275862069	0.758956587966489
CSRNP1	1.65440534834623	1.7289262966333	1.70683482506103	2.28072865150016	2.48618181818182	3.52595824011931	2.4732181425486	2.77582457983193	2.06860383944154	1.01724137931034	2.47032749428789
CST3	0.0345109078114004	0.102047315741583	0.0954719283970708	0.117200791295747	9.14836363636364	10.1285458612975	0.147105831533477	0.133371848739496	0.17260034904014	0.551793103448276	0.0992612338156893
CST7	0.0263406052076003	1.8157779799818	8.85784784377543	6.56204747774481	0.213163636363636	1.0310514541387	6.0585313174946	6.49167016806723	8.39880453752182	0.06	4.75417364813404
CTA-250D10.23	4.55762843068262	0.128216560509554	0.187620016273393	0.182911308935048	0.103236363636364	0.0342580164056674	0.286868250539957	0.123114495798319	0.150366492146597	0.434793103448276	0.0818659558263519
CTD-2313F11.1	0.0129627023223082	0.312020018198362	1.01541903986981	0.994853280580284	0.0105090909090909	0.00419090231170768	0.765917926565875	0.765126050420168	1.30116055846422	0.00924137931034483	0.174371667936024
CTLA4	0.0719563687543983	1.32585077343039	4.01191619202604	1.73059347181009	0.0117090909090909	0.294250559284116	4.24241900647948	1.49120798319328	3.89507853403141	0.0435862068965517	6.38475247524752
CTSW	0.0420830401125968	0.959472247497725	7.08340113913751	4.31038245961095	0.446218181818182	0.336890380313199	3.51170626349892	4.0718487394958	5.43957242582897	0.164241379310345	0.357996953541508
CX3CR1	0.0211048557353976	0.036869881710646	0.247522375915378	0.339610946257831	0.394727272727273	1.37336316181954	0.145896328293736	0.916039915966387	0.259267015706806	0.00696551724137931	0.277745620715918
CXCL13	0.0357776213933849	0.451938125568699	4.33801057770545	1.33723376195186	0.0423272727272727	0.0638627889634601	3.01276457883369	0.781502100840336	3.17702443280977	0.0645172413793103	2.68415841584158
CXCR3	0.269732582688248	1.30371246587807	4.22106590724166	1.93181998021761	6.73658181818182	0.217755406413125	5.1889848812095	1.67771533613445	3.91693717277487	0.863931034482759	4.06274942878903
CXCR5	4.10288529204785	0.984968152866242	0.320610252237592	0.487164523574019	0.122690909090909	0.164004474272931	0.620950323974082	0.519910714285714	0.528987783595113	0.186896551724138	0.892498095963442
CXCR6	0.0632019704433498	0.690136487716106	4.54977624084622	1.58453016815035	0.141672727272727	0.0893363161819538	3.40835853131749	1.31590336134454	4.02527923211169	0.047551724137931	3.50971820258949
DERL3	0.694342012667136	0.0220655141037307	0.133226200162734	0.0171678206396307	6.36109090909091	0.125704697986577	0.565464362850972	0.0285399159663866	0.0994328097731239	7.49658620689655	0.0307235338918507
DFNB31	0.211703026038001	0.340527752502275	1.96377949552482	1.00814704912628	0.164981818181818	0.293758389261745	1.43876889848812	0.836712184873949	1.80404013961606	0.306206896551724	1.3064965727342
DGKA	2.95656579873329	6.20273885350318	3.51442229454841	3.08280580283548	1.45141818181818	1.90923191648024	4.66030237580993	2.6993487394958	3.86248691099476	1.08141379310345	5.2033511043412
DGKH	0.0146868402533427	0.381847133757962	1.55832384052075	0.556442466205078	0.00589090909090909	0.19545115585384	1.3110151187905	0.37688025210084	1.14931937172775	0.00224137931034483	0.910967250571211
DHFR	0.144595355383533	0.154622383985441	0.938397070789259	0.105730300032971	0.159781818181818	0.399284116331096	3.73470842332613	0.14969537815126	0.249904013961606	0.0836551724137931	0.161439451637471
DHRS3	0.0482336382828994	2.05893539581438	0.386822620016273	1.04141444114738	0.0909818181818182	3.95267710663684	0.989611231101512	1.58765756302521	0.722678883071553	0.0163448275862069	0.511721249047982
DNAJC9	0.711527093596059	0.782929936305732	1.83549633848657	0.818773491592483	1.26683636363636	0.936390753169277	5.28537796976242	0.814936974789916	0.993682373472949	0.646620689655172	1.05381568926123
DNPH1	1.1882336382829	1.37127388535032	2.60081773799837	0.772822288163534	1.53945454545455	3.38426547352722	4.96946004319654	0.918886554621849	2.36527923211169	2.5468275862069	4.4110662604722
DPP4	0.0425615763546798	0.924713375796178	0.337917005695688	0.358420705572041	1.40487272727273	0.197315436241611	0.444578833693305	0.51266281512605	0.358883071553229	0.00137931034482759	0.255597867479056
